6.16417	59.41101
6.16417	59.3271
6.16905	59.46975
6.16661	59.29354
6.17637	59.27675
6.17393	59.25158
6.17149	59.2348
6.14954	59.20963
6.15442	59.16767
6.18856	59.11732
6.22027	59.1341
6.191	59.15089
6.21539	59.15928
6.18368	59.15089
6.17637	59.08376
6.13734	59.10054
6.18612	59.08376
6.16661	59.30193
6.15685	59.03341
6.1471	59.05019
6.18368	58.92432
6.17393	59.19284
6.15442	59.10054
6.18856	58.98306
6.18612	58.94111
6.15685	58.99985
6.18124	59.11732
6.15929	59.03341
6.11295	58.41246
5.99345	54.25882
5.79101	50.28139
5.57639	46.56409
5.41298	43.37543
5.20323	39.93504
4.97154	37.06525
4.74715	34.14511
4.54472	31.29211
4.36668	28.51462
4.14474	26.02243
3.91548	23.21138
3.75695	20.82828
3.54964	18.36127
3.37892	16.12921
3.13014	13.2762
2.94966	10.81758
2.76431	8.32539
2.55944	5.66538
2.38139	3.28228
2.14726	0.54675
1.94726	-1.7587
1.75947	-4.19496
1.54972	-6.7616
1.29119	-9.36897
1.12535	-11.5608
0.93755	-13.81781
0.7278	-15.99334
0.49366	-18.08739
0.34733	-20.27106
0.14977	-22.60955
-0.09168	-24.82582
-0.30631	-26.86284
-0.47703	-29.01392
-0.68922	-31.31167
-0.87701	-33.38128
-1.10627	-35.21459
-1.27944	-37.02345
-1.48187	-38.84862
-1.71844	-40.55971
-1.916	-42.02636
-2.06965	-43.34634
-2.32086	-44.52781
-2.54524	-46.08409
-2.71841	-47.55074
-2.96474	-49.07442
-3.11839	-50.73662
-3.30375	-52.4966
-3.44764	-53.93066
-3.72812	-55.60916
-3.94031	-57.10025
-4.12079	-58.61579
-4.29395	-59.88688
-4.51346	-61.25576
-4.6915	-62.535
-4.91832	-63.71647
-5.12563	-64.96312
-5.33781	-65.98163
-5.55488	-67.00013
-5.69878	-67.83123
-5.94023	-68.71937
-6.04998	-68.37715
-6.06949	-67.91272
-6.089	-67.3505
-6.05974	-66.99199
-6.07193	-66.57643
-6.0573	-66.20977
-6.07437	-65.70459
-6.05486	-65.60682
-6.03779	-65.52534
-6.02315	-65.2483
-6.04267	-64.84905
-6.01584	-65.07719
-6.05242	-64.81646
